10  5  0 0 0.00210401354007257 0 -0.00957094828948886 0.00235038007936389 0 0.000561320741138258 -0.00125807602755411 -0.000378773766995765 0 -0.000662704574105525 -0.000114492657209435 -0.00144158301344263 0.00197057889507228 0 -0.00204712962261414 0.00969223215928607 -0.000203624244566105 0.000235814467678996 0.0235879035262619 0 4.20122110931517e-05 -2.29641303826363e-05 0.000458151393732491 0.000568909196423606 -0.000272469023374579 -0.00101141246306723 0 0.000331999802769814 0.000295522406984725 -0.0457101516920065 0.00113507169201617 -0.00174827462260261 0.0445886801304074 -0.000215629532705868 0 0.000298411034160401 0.000310730719475464 0.0144073625644535 -5.76867466540079e-06 0.00160085127279344 -0.0142244012712737 -0.000208179072812051 0.0163896859297577  0 0 0.000984492198277349 0 -0.00503500568486154 0.000995635432011958 0 9.8239904875144e-05 1.49141112700638e-05 -0.000401605171719887 0 -0.000293709659452374 0.00157848872582453 -0.00100286415147337 0.00105452498050797 0 -0.00107081028096273 0.00506190937209377 -0.00268382585461055 -0.000122633084844956 0.0158903404005128 0 3.58443114101006e-05 6.31898213135628e-05 0.000217324662411148 -7.57815659506127e-05 7.12595562805981e-05 -0.000354143874340569 0 -0.000933646946164336 -0.00112099032619507 -0.0201179092721804 7.10386862111486e-05 -0.00407467260500212 0.0190389840236943 -0.000137103077342029 0 0.000799783805989107 0.000809128248246848 0.0147803253702351 -4.70949419155875e-05 0.00317273653301037 -0.0149651531356743 -0.0011363914424767 0.00808914385932019
11  5.5  0 0 -0.00226463936587487 0 0.00177204473755496 -0.000957612033207581 0 0.000215639146210886 1.91129949062328e-05 0.000314865408558191 0 2.96972874123582e-05 0.000311793125654918 0.00105625381073859 -0.00228119839147679 0 0.000247591014179652 -0.0017458502250582 0.00251727657026695 0.000325419182170091 -0.00566373905729547 0 4.7038165378899e-05 -9.42381820089773e-06 -0.00035400193995314 2.4383463275189e-05 2.25849312962309e-05 7.2066510157731e-05 0 -0.000192624561505336 -0.000386223982582265 0.011153313272113 6.49907000578111e-05 -0.000412908468630098 -0.0120014968767059 5.03101625232245e-05 0 0.000180900962012081 5.39466437130433e-05 -0.00424888002474248 -2.83045318903987e-05 -0.000532319006973876 0.00613414886370509 -0.000245537137635479 0.00687986099937746  0 0 -0.00112720160204963 0 -0.00050255930829426 -0.000251299999625089 0 0.000159102313037322 3.38414662862643e-05 7.33387520368698e-05 0 7.01931074318628e-06 0.00034238824643623 0.000399278023339581 -0.00114140312470392 0 -0.000141179423152501 0.000547739291813199 0.00179035100849902 0.000240615900807102 0.00147119102001591 0 4.34651545164597e-05 -8.02727551640927e-06 -0.000165952837370266 -8.54557136075671e-06 6.15840146206063e-06 -0.000107143458392891 0 -5.47077830623284e-05 -0.000174729949128146 0.000147396944469631 -0.000148587742501402 6.30254355311975e-06 -0.000736570536252772 -6.13371812627276e-05 0 0.000160612028437722 0.000175015609788324 0.000270487161636875 0.000252205114355925 1.04888112561955e-05 0.000820863311328798 -0.000210253626680923 0.00934337580932743
12  6  0 0 -0.00134831348552682 0 -0.000570060127310989 -0.000188353678797541 0 0.000186701617605866 1.35031900477566e-05 -0.00022943635892937 0 1.51885009814947e-05 0.000321199036951902 0.000192601250910593 -0.00129901336071231 0 -6.93229997383646e-05 0.000617718292920439 0.00169492737288643 0.000293120225441521 0.00173514797227146 0 9.70267637781708e-05 1.2314246876959e-05 -5.66265165149915e-06 0.000121598840623028 0.000134411061365837 0.00010094255009426 0 0.000144428813053173 -0.000188705367634329 0.000147324396395922 -0.000241418596298851 -0.00130117360197408 -0.00210087482206377 3.79446511785193e-05 0 0.000141872980373412 0.000237745025158305 0.00220793698381051 -0.000126433353421441 0.000933005430647083 -0.000237246515787749 9.79956897297546e-05 -0.00321539300758222  0 0 -0.00125768651932784 0 -0.000223807815300566 4.8046777106924e-05 0 0.000156833690821116 -1.05065346151665e-05 -9.4349225707565e-05 0 -2.82826479536308e-05 0.000284448631840101 0.00255976881924705 -0.000135127932797723 0 -0.000331264571993795 0.000334474361734437 -0.000851618999477961 0.00292858523489535 0.00940598028109774 0 0.000102534012875727 -1.47345286534065e-05 0.00088737896661697 9.33329632903038e-05 8.40873649671059e-05 -0.0004390181886365 0 -0.000377911122419118 -0.000545819022756012 -0.017569346843254 0.00141717097733822 0.00165458170276518 0.0129673597379695 -0.00124483745058321 0 0.000667229127909696 0.000607280062700411 0.0197954662769889 -0.00210541206948351 -0.00339642547345015 -0.0184953907360935 0.00135877966961985 -0.0292865679373728
13  6.5  0 0 -0.00142179758291667 0 0.0090296328427385 -0.00120144340295708 0 0.000226303159931717 4.4212841131713e-05 -0.000786487225744331 0 0.000227620329297538 0.000592416179261027 0.0016210354341348 -0.000502460086723494 0 0.000829660588998759 -0.00924915348958783 0.00122970970752525 0.000653174963374118 -0.0378223157838937 0 0.000134806393926923 1.95403513188061e-05 -0.000904822660132607 0.000195153236802326 6.8051894359932e-05 0.000452833993843283 0 -0.000137435974241412 0.000243676719323449 0.0207505231006092 0.00153880546504747 0.000638890142833903 -0.0161114918473104 -0.000160593630971972 0 -0.000103137999330088 -0.000104023618844995 -0.0282836719279592 -0.00236383215565248 -0.000687183576949945 0.0262257054504382 6.72375200350676e-05 0.00163533475089155  0 0 -0.00148750351477772 0 0.0058150824863115 -0.00125511457932154 0 0.000264515183009326 -2.72877578791024e-05 -0.000390161971172395 0 -0.000120195692860431 0.00295476203679275 -0.00068510367285968 -0.000868556435017367 0 0.000140905793635942 -0.00581529554236864 0.00105640802869231 -0.00150744465972438 -0.0263950445722302 0 0.000159246597939312 8.24125041095295e-06 -0.000698511504899664 0.000160611892254534 0.000178025116922663 0.000211434083788688 0 -0.000990246982862337 -0.000852857967655987 0.0140568820080503 0.000890258707912222 -0.00441480234789906 -0.0100839891136479 -0.000272729835658491 0 0.00119424800042225 0.00150902612566813 -0.0196795252916479 -0.00158642780417414 0.00656263851267612 0.0167865827459782 0.000352540590108566 -0.00535020644372092
14  7  0 0 -0.00160622321683099 0 -0.00308761848699517 0.000516084217830934 0 0.000193687559755108 7.3431058210855e-05 -5.75505702393042e-05 0 0.000121063342810226 -0.000126852824827453 -0.00164229358785755 0.00015510454890515 0 -0.000362222813888132 0.00295260521151571 0.00367576907126582 -0.00337744143423817 -0.0269000528675035 0 0.000201725720154231 4.29161369665303e-05 0.000213772264942295 0.000350021868883413 0.000223796952586927 -0.000164283227390502 0 0.000334826916809986 -0.00030686843815501 -0.00686169914321737 0.00112887943380512 -0.0019657709315854 0.0052279961957241 -6.32596829380542e-05 0 -4.31227243101692e-05 0.000147213010304259 0.00892589973318311 -0.00192683864313931 0.00227748524322818 -0.00800420901430655 -0.000104598265260501 0.000889248074456487  0 0 -0.00153176227650536 0 -0.000119073096965464 4.14334552471578e-05 0 0.000200356310143611 4.72892513289344e-05 -0.000282149106489893 0 0.000158661186230733 8.85368485510714e-05 -0.0015854403600061 0.000455569742171696 0 -3.19081291097475e-05 6.81512720213015e-06 0.00271110799579187 -0.00211429084743341 -0.0263178435817838 0 0.000171903391890958 8.89334172829927e-05 -5.02410808921731e-05 0.000257016078819549 0.000186182413131811 -5.01441523269953e-05 0 0.000204789644191503 -0.000171687167772635 -5.96274183715819e-05 0.00103421043238782 -0.00134325432031001 9.47695665089819e-05 -8.07560766986071e-05 0 -2.9221751153804e-05 8.40858857709625e-05 6.16738040905828e-06 -0.00177783311293261 0.00165381634768753 8.70887526324258e-05 -7.62171225987523e-05 0.00083254175282779
15  7.5  0 0 -0.0016310057753386 0 -0.0118863304395939 0.0012212134986514 0 0.000193585408963802 2.22281730584264e-05 0.000962765448317067 0 -8.95426829644902e-05 -0.0121649100576491 -0.00403771373346058 0.00117748134855378 0 -0.000168164894677974 0.00295005966466986 -0.00310628243327284 -0.00256073482308961 -0.0185344905800401 0 0.000331497408501707 1.62094204162777e-05 0.000807052416493482 0.000505327847683796 -9.75688354775679e-05 0.000207885336259056 0 6.92178325015484e-05 5.01567024180552e-06 -0.0171922684279566 0.00106595017673098 -0.015412567649928 0.00188947999553408 -5.18727420116697e-05 0 0.000487569139500069 -0.00404510750970287 0.0262917563910242 0.00169801325215709 -0.00122203178056294 0.0137906419229696 -0.000173616797537239 0.00412215033121399  0 0 -0.0016903062516807 0 -0.00791078471121072 0.00136224155906495 0 0.000259199542471444 -0.000115197453873125 0.000517681731899037 0 -0.000571704891696204 -0.00877061463332146 -0.00317779207115851 -0.000284241839774187 0 -0.000167192486125586 -0.000644716907514371 -0.000328876122698801 -0.00174392523143615 -0.0266705568779596 0 0.000335397845763114 -1.32095696374922e-05 0.000567791753623053 0.000460300138291039 -6.15700392745215e-06 9.8126603220604e-05 0 -0.00101125668074845 -0.00129540683701786 -0.012036964398444 0.00113316749926334 -0.00959697440927298 0.00464126662323316 -0.000125231940696335 0 0.00218448224113411 -0.00304925014119583 0.0191866995796404 0.00271288228058407 -0.0208708689633963 0.0148246866966735 0.000215375671908489 -4.9896200331871e-05
16  8  0 0 -0.00180961033450196 0 0.00260186757403025 -0.000602723744542664 0 0.000217435694801451 6.84295584223438e-05 -0.000718851136100416 0 -0.000231627606321234 0.00249020374618861 -0.00515036346154122 -0.00247802673166613 0 0.000102467339631044 -0.00102254234957955 -0.00203060073325104 -0.00156086640446217 0.01769499538073 0 0.000451340444826486 5.37166484266611e-05 -0.000438188508905721 0.000622555807227751 -0.000211577894819143 0.000127538164675002 0 -5.5372773368193e-05 -0.000428740533198205 0.00619457618837709 0.00130278896973065 0.00543426912864193 -0.0024598111647964 2.32772179860548e-05 0 0.000464552937552648 0.00104192781245408 -0.00831665826297603 0.00291342804617795 0.000300926815231655 -0.0017689220256545 0.000759037373842723 -0.000751847423436879  0 0 -0.00173756997008911 0 -0.000915868713351047 -7.63695162782921e-05 0 0.000220534507640996 6.05947544993479e-05 -0.000220253752381477 0 -0.000198552170078097 -0.00103366761171718 -0.00446500891518211 -0.00150354983192829 0 2.64546623812935e-05 3.04883381046923e-05 -0.0014972323228346 -0.00176870754284262 0.00481685435368635 0 0.000396528798366466 4.01325734994214e-05 -0.000128242321289804 0.000592774326204512 -0.00014063101950332 0.000132351326441053 0 7.83774905979651e-06 -0.000303259879876475 0.000448683665270432 0.00126487936644442 0.000202225200985016 -0.00124397395875604 4.29966896727233e-07 0 0.00041429001887602 -0.000205198679127578 0.000139207176867018 0.00214135622005392 9.42808142405107e-05 0.00197572003892759 0.000455513226390737 0.000548937972553591
17  8.5  0 0 -0.00181622432977913 0 -0.00118050812712693 -6.84031109216502e-05 0 0.000173596393703696 5.73986089716212e-05 -0.000509791294422669 0 -0.000277277428295752 -0.00122404954707062 -0.00471776605834497 -0.00147740851959936 0 2.61369763941094e-05 1.71065292689031e-05 -0.00125914690348122 -0.00182242649559525 -0.000139182732021129 0 0.000558536927389188 4.29858332602779e-05 -0.000117661418100208 0.000770890192531396 -0.000164312641326273 0.000135972119763062 0 -1.11245123802484e-05 -0.000398525409916543 0.000364782385098753 0.00161426357086794 -0.000296675898853795 -0.00115166085943244 9.91519819895871e-05 0 0.000477609129883383 -0.000219891251978359 6.34501918729135e-05 0.00187502259101989 9.22718903877954e-05 0.00214779738003503 0.000576257838110617 0.00927501672353976  0 0 -0.00178902691707239 0 -0.00109158939976473 -3.37513443164483e-05 0 0.000183999199447422 5.61170802698876e-05 -0.000372110784678827 0 -0.000286263363667925 -0.00116368887052319 -0.00462945454597042 -0.00147361466257815 0 2.82195381488656e-05 2.00229882848672e-05 -0.00134833628201189 -0.00181812766673069 0.00153333807035888 0 0.000506048537953502 3.96862164360086e-05 -0.000125291225229049 0.000713629302630055 -0.000154181132738272 0.000138043544502697 0 1.51292984126766e-05 -0.000392564732473794 0.000382834376282569 0.0016473421230453 -0.000185036652694336 -0.00110463505651174 0.000115081220627536 0 0.000452461792831123 -0.000209419398371206 4.73614229516743e-05 0.00191593641839148 2.11607739026058e-05 0.00214454993863034 0.000518949818848474 0.00638491664228322
18  9  0 0 -0.00313333480809099 0 -0.00223050584638559 4.80389539512355e-06 0 0.000172355583460594 8.82221163602937e-05 -0.000953881606831945 0 -0.000675180638066922 -0.00212565314368988 -0.00780719705596696 -0.0014588086883906 0 5.68285095385889e-05 -8.14004774489901e-05 -0.00120211527328354 -0.00328871500541031 0.00035839549354946 0 0.00104864604474981 3.25462563868744e-05 -0.000249553083299598 0.00141760653725185 -0.000303124103085648 0.000123867126154724 0 0.000441647063749453 -0.000634351366570424 7.10111388074685e-05 0.00284283445556994 -0.000168062472161297 0.000940066690286983 0.000821998466034905 0 0.000481224449705561 0.000267380807598894 -0.000435664237320686 -0.00064828708432727 0.000510104188672569 0.00245891288940052 0.000338012582678595 0.063718618303106  0 0 -0.00268620334355364 0 -0.00183387789816828 8.56118308692614e-05 0 0.000152289791360633 6.23846043284151e-05 -0.000693786770179086 0 -0.000643696224247359 -0.00179896202746786 -0.00672033919501462 -0.00144201969703688 0 6.29974922408139e-05 -4.50147441606724e-05 -0.00123371854492284 -0.0028314501075908 0.000749157145985418 0 0.000877467446584403 9.06089083083138e-05 -0.000232190937292616 0.00118994892354948 -0.000233348799263243 0.000132381490751025 0 0.000567063316428797 -0.000499594507512198 -9.73193811254827e-05 0.0026711790065791 0.000105169335343436 0.00173725257787542 0.000929270985440273 0 0.00025775118429736 0.000503086518840038 -0.000770773008494946 -0.00146935324860514 0.000510524368606084 0.00220695183803007 -6.01629881461925e-05 0.0448871365237165
19  9.5  0 0 -0.00284892648895377 0 -0.00195584348038154 0.000174141531181749 0 7.44214981550383e-05 -4.23383276057846e-05 -0.000675727211164916 0 -0.000742621441285921 -0.00180856654920851 -0.00690450981409395 0.000758705072738741 0 8.75145705861897e-05 -0.000225616559337468 0.000601374814753956 -0.00330620794686658 -5.77287677302297e-05 0 0.00085073302967232 -1.08408322299907e-05 -0.000108822465556847 0.00119004164156271 -0.000207960914723142 -0.000128177217344706 0 0.00085452987986938 -0.000738964228612583 -6.99569445105083e-05 -0.000473845387149613 0.000234185363876576 0.000485222840014319 0.00187866439610154 0 0.000102539335533932 0.000960743960803348 -0.00083933681343723 -0.000913728099182781 0.000370614432489551 -0.000109921146801183 -0.000408956460718567 -0.0220167918587662  0 0 -0.00280474320216196 0 -0.00190004851658784 0.000216819864812141 0 0.000100316870274934 -1.54849116594907e-05 -0.000729468536094017 0 -0.000786652427851779 -0.00178860380553573 -0.00677459413666194 6.51048355864394e-05 0 7.5304221334136e-05 -0.000167642049516929 -2.02300771962656e-05 -0.00319259949961559 0.000141452694238781 0 0.000866759036914626 9.00272071199142e-06 -0.00016618459836964 0.00118357910148635 -0.000200261606032837 -3.47878904333624e-05 0 0.000649710022917652 -0.000692407675064473 -0.000104909300779213 0.000538852792010486 7.19876510575879e-05 0.000320205854754841 0.00142890041433712 0 0.000228829122994183 0.000711178044197617 -0.000774167750920582 -0.000441092252004008 0.000447731478711958 0.00070394731909408 -0.000245029415871399 -0.00011264030887605
20  10  0 0 -0.0030588473054765 0 -0.00156705058216033 0.000302922204749277 0 -1.35781987073564e-05 -8.39943890282395e-05 -0.000459396100943376 0 -0.000744526622419084 -0.00127662931068416 -0.00696767898320293 0.00191567170436248 0 9.29765894978797e-05 -0.00044717830189043 0.00144248714773917 -0.00370432290667878 -0.000113876920855137 0 0.000915385589947348 -5.14394330634127e-05 -0.000119805122562523 0.000934990905351362 -0.000187489861944888 -0.000318532454407527 0 0.000461605973272872 -0.000535688948711549 -0.000154572662909952 -0.00186070411868275 0.000335759732289674 -0.00151569956547511 0.00284987289547929 0 0.00039381431377288 6.47635932458641e-05 -0.000665538859000848 0.000656323918972179 -0.000260732537577434 -0.00100068554866628 -0.000541411843427054 -0.00266355451003823  0 0 -0.00297327599673712 0 -0.00165017385059936 0.00032973485546781 0 -1.25177268734144e-06 -7.60727928022694e-05 -0.000655345439624853 0 -0.000825004930055533 -0.00143903385065498 -0.00689333373415975 0.00130898821583244 0 8.35646764771992e-05 -0.000357383147233356 0.000946001186451444 -0.00353938564973343 -9.74756322966133e-05 0 0.000901223624590454 -4.68569997959608e-05 -0.000130687195464083 0.000995056836574278 -0.000169853226568442 -0.00024413548267525 0 0.000488663045068511 -0.000624921911074942 -8.86824548895687e-05 -0.00114160756150217 0.000283251309738657 -0.000854599831802918 0.00236299158478618 0 0.000311337210575694 0.000252095724134096 -0.000658209825116736 0.000274812331111628 -7.33119960800467e-07 -0.000425533970019461 -0.000372623031086985 -0.00167252680947363
21  10.5  0 0 -0.00331875036499763 0 -0.000856334501014703 0.00020120795218301 0 -4.35735132171618e-05 -9.49342140871978e-05 -0.000454839995272522 0 -0.000528644990927935 -0.000506052387861892 -0.00723521329843807 0.00265823673813671 0 4.68908212897127e-05 -0.000640509200332428 0.00171626830327391 -0.00393845500914137 -0.000105155283947628 0 0.000791273264874884 -6.26235293979711e-05 -0.000181394166817687 0.000511419451316537 -0.000122796825256888 -0.000488725944841551 0 0.000180139947271622 -0.000251851670316197 -0.000234664636222916 -0.00247764091510483 0.000254382793306426 -0.00163370083261434 0.00577257605986334 0 -0.000299835480018076 0.000779572045359005 -4.13715199921493e-05 0.00024962092885657 0.000618463021336916 -0.00056761245822472 -2.90476875845703e-05 -0.000449413866351422  0 0 -0.00320045408048197 0 -0.00109953647944505 0.000266949516266242 0 -5.02309154340356e-05 -8.93038955415469e-05 -0.000653745930593996 0 -0.000648033554469552 -0.000776168542701892 -0.00701156681810201 0.00229993523770326 0 5.92801538072653e-05 -0.000546269145683677 0.00145438840007527 -0.00380387539681949 -0.000246628009015895 0 0.000819875661894235 -9.93192940777384e-05 -0.000202236195975345 0.000585212726558211 -6.72919685407249e-05 -0.000448724802800774 0 0.000244160165696583 -0.000358126904141227 -0.000316632292386776 -0.0020686129976285 0.000555635156310537 -0.00131400778323554 0.00481781872155278 0 -0.000136322925561938 0.000559011628660967 -2.96968099729698e-05 7.22639103851869e-05 0.000485040681080249 -0.000189528474059046 0.000170646362677709 0.000317446483336019
22  11  0 0 -0.00359311771282701 0 -6.5871282209826e-05 -4.03254413907485e-05 0 -2.98643911015303e-05 -4.58382861417952e-05 -0.000629761869858378 0 -0.000115168097228629 0.000287862041872488 -0.00744569567983216 0.00322459298937534 0 -3.08984741048181e-05 -0.000787311586288004 0.00156602732915527 -0.00407401038552826 -5.97959114558168e-05 0 0.000616261585120492 3.78168655832759e-05 -0.000169282233430217 -0.000310861221828543 4.29127119351729e-06 -0.000723868591007172 0 -0.00016134266584916 0.000179900516038426 -0.000264101396586202 -0.00279370255806475 0.000388541478029739 -0.00128979807979027 0.0146669970436614 0 -0.000264369583262288 0.000499027728263982 0.000448664165507 2.63366895466639e-05 0.000342756286931065 0.000425756097400794 0.000680016809470128 0.000302525163234319  0 0 -0.00346702417098816 0 -0.000404156753283011 4.66816530327807e-05 0 -5.22101006278537e-05 -5.53320656615018e-05 -0.000821558034742221 0 -0.000293902261810674 -6.84365380646902e-05 -0.00731013889420327 0.0029305312856795 0 -4.32606929972167e-06 -0.000710539820068362 0.00151717303339801 -0.00397022884995704 -0.00023747368598656 0 0.000683340059991615 1.32692421592517e-05 -0.000172488920867049 -0.000302063374680646 1.68287492612946e-05 -0.000721748661347692 0 -8.47338349278972e-05 -2.20604087477558e-05 -0.000150759361408905 -0.00262014961147843 0.000333971083581808 -0.00113050841764297 0.0114346841709527 0 -0.000198607580767562 0.000532019200061339 0.000421305565012774 -3.35939249209433e-05 0.000463419864115088 0.000418287567836337 0.000788983652535951 0.00073422900291251
23  11.5  0 0 -0.00381698281529075 0 0.000472049371306224 -0.00037185229720883 0 3.31041688638543e-05 5.32380172056111e-06 -0.00102991593670056 0 0.000312451619176125 0.000842958980322703 -0.00747458566259288 0.00399254590540382 0 -7.93251539274092e-05 -0.000832352145157136 0.00124846561381036 -0.00406076443695899 0.000134847697332257 0 0.00032484657618027 0.000230057463682977 -0.000299946022922947 -0.00140249426239072 0.000167567011963756 -0.000924094036134375 0 -0.000392189670223836 0.000259448255544333 -0.00022731923723176 -0.00222358452640016 0.000284548250325594 -0.000706158169366416 0.0235555127589282 0 -0.000201450020967676 0.000513232624391112 0.000296368162475605 -2.04935884229317e-06 0.000279639899317328 0.000660270029583251 0.0023507901739769 -0.000886949594644843  0 0 -0.00371452409641831 0 0.000165986378539513 -0.000278700015700411 0 2.03273812690462e-05 -4.22817598671912e-06 -0.00117382409783139 0 0.00013931687922168 0.000528290105753208 -0.00738318192239226 0.00370069410089919 0 -5.8281558582481e-05 -0.000789284687915175 0.00132255086024278 -0.00403018425714239 -0.000134651892588809 0 0.000395036233726739 0.000202601117476069 -0.000264430145389231 -0.00145490865492565 0.000162148710286259 -0.000918396351490909 0 -0.000346134800106296 0.0001155703657712 -0.000136857711714782 -0.00219885489317838 0.000225251398113213 -0.000649884211277128 0.019666716432985 0 -0.000197241789710254 0.000528898736235681 0.000320227739562408 7.68779617967521e-06 0.000295978127295383 0.000528874357171353 0.00193420376485456 -0.000207666314180949
24  12  0 0 -0.00400470569927198 0 0.000705525150361775 -0.000627042777858588 0 0.000154744132370879 7.82429577063093e-05 -0.00170735103702835 0 0.000605879375850256 0.00105189176589234 -0.00731257633717788 0.00545363035054624 0 -0.000125789577299558 -0.000775554335566264 0.000904716095772394 -0.00399100463241608 0.000469251446765641 0 5.13628191475126e-05 0.000542083665678188 -0.000304838748906017 -0.00200361064355533 0.00033805289990479 -0.000603335593471678 0 -0.000290450939902761 0.00013317539519471 -0.000232014422462289 -0.00151865279580217 0.000109929637181923 -0.000248070812754278 0.00718463088732727 0 -0.000228080257184915 0.000608851454438441 0.000527133426568639 -0.000224536187571966 0.000372528742576822 0.000473818666931804 0.00321006949224546 -0.0191778676088439  0 0 -0.00390223821110934 0 0.000498811431784733 -0.000568291164995574 0 0.000130326838204573 7.99667210636535e-05 -0.00179623676255993 0 0.000498420941467236 0.000847698061131766 -0.00721442441612394 0.00502346134379397 0 -0.000100499200502297 -0.000776032573150173 0.00103407121766089 -0.0040284775368207 9.41369223104686e-05 0 0.000168670670836635 0.000450057956916173 -0.000341081475237313 -0.00188733348170694 0.000343929888642477 -0.000611060091552561 0 -0.000279582040487131 -8.82738986507021e-07 -0.000299869298367279 -0.00161841446986209 8.80435437971647e-05 -0.000404955791083013 0.0112635266396249 0 -0.000236420280584534 0.000600946156570402 0.00042487496540009 -0.000381048395991136 0.000371492132032924 0.000458775720427926 0.00446033567120381 -0.0126326021163176
25  12.5  0 0 -0.00376679172302578 0 0.0177956042246388 -0.0123412304750586 0 -0.00198952386013481 -0.000842023028553881 0.00408768693860006 0 0.0148092352075128 0.0172832907225683 -0.00288073687208475 -0.0428648491142925 0 -0.000234388286658838 -0.000694866317963738 0.00438680054759423 -0.00376732979149581 -0.00132383531622994 0 -0.000796753927010971 -0.000380115168660108 -0.0374827212925188 -0.000985090923440602 0.0197680278946627 -0.000347817288734179 0 -0.000856056826313224 0.000811293934042309 -0.0116393488179904 -0.00157501516246875 0.00555100508562625 -3.66520214788516e-05 -0.00461058594644064 0 6.54717063450989e-06 -0.00103554109429042 -0.0105890137133264 0.000309138322968363 0.00573531488106901 -0.000567209787748235 0.00393881899793239 -0.0501723448399292  0 0 -0.00345497434961567 0 0.0108949620339471 -0.00999500322428125 0 -0.00552966327747403 -0.00503561233853499 0.00500939784722685 0 0.0111411748855404 0.0102891092145441 -0.00736702132950243 -0.0289424387427728 0 -0.000611514010387022 -0.000267657940821022 0.00386279357247286 -0.00409696995159711 0.000194887200683728 0 0.00148061334057667 -0.00551511044892862 -0.0231030566794777 0.00352242058971259 0.0173026350361204 -0.00153457658862442 0 -2.32447265884163e-05 -0.00123093945422684 -0.00256385794813552 0.000268675579438332 0.00270969632788416 -0.000743108058937352 0.00302154980161895 0 0.000419106698389264 -0.00214389165174233 -0.00963248930264733 0.000919287560829796 0.00701209445209768 -0.000723200618870032 0.00900286495020894 -0.0365917220972683
26  13  0 0 -0.00428777667410886 0 -0.0207845646852837 0.0162746853503191 0 -0.00190990019568383 -0.000486870693302724 -0.0060547723939933 0 -0.0178842515471444 -0.0193769418234323 -0.00399632443239488 0.0678204297638463 0 -0.000286144908386817 -0.000545142399745155 -0.00648392916379933 -0.00380042572104702 -0.000116665834156616 0 -0.0011644654165087 0.00117748996337402 0.0418630623062503 -0.00243768312699391 -0.0188984223962858 7.71803111744136e-05 0 -0.000321583992656455 0.00265641654681439 -0.00880567499065882 -0.00385137082100414 0.00598841644695784 0.000332085735945547 0.0531434724926509 0 -0.000587228246829429 0.00143906410820085 0.0126174243680147 -0.00266882525933642 -0.00586293577434551 -0.000153536500500659 -0.011526937675691 0.0271775285535092  0 0 -0.00382482777837069 0 -0.00861308103377296 0.0095395294147233 0 -0.0074701664718584 -0.00582615587785735 -0.00706974882058202 0 -0.00910349864309867 -0.00713188915295755 -0.00606349617354855 0.0387426101265535 0 -0.000780011263133706 -0.000377983239181561 -0.00368000384136101 -0.00345321587073283 -0.00213689034132037 0 0.000217271338783458 -0.00298692162271588 0.0114851576002945 0.00307068414467666 -0.0091826418974206 -0.000915325989580908 0 -0.000846573611161963 0.0037705194284831 -0.019320742755441 -0.00448986966012231 0.0121736166128249 0.000465968855294987 0.0306903713096366 0 9.46212186553666e-05 -0.000314973602980364 0.000673941642410369 -0.000353069896278968 -0.00225784478120511 -0.000801644370595262 -0.00629336286565421 0.00991032844520475
27  13.5  0 0 -0.00549717166536522 0 0.00560078366723607 -0.00517466950312618 0 0.00180088210936387 0.000748514079032042 -0.00849355848570076 0 0.005005653271672 0.00550643627012039 -0.00433387181317166 0.00112406395392544 0 -0.000158068390539104 -0.000484950854734381 0.0027596427042463 -0.00422077439121555 0.00433664126750419 0 0.000308448981052507 -0.000568881205094179 -0.0182584114680919 0.000756776781258172 0.00711499076388346 -0.000974127526994884 0 0.000371587973636146 -0.00173328278215375 0.00558683211797805 0.000852277846591679 0.00182536579192705 0.00114371189563474 -0.00479623107432508 0 0.000184459357467454 -0.000184641264668232 -0.00245179736275595 0.000925901019767734 0.000705967551376156 0.000369889070035918 0.00416001178931685 0.000566569322087251  0 0 -0.00506313043806052 0 0.000673059396102222 -0.00136843147365526 0 0.000739425913819423 0.000454302081381299 -0.00697556867474375 0 0.000315315551369085 0.000969820935349991 -0.00964983765303133 0.0154432219415908 0 -0.000140121934480221 -0.000493460725019414 0.00328004579740937 -0.00290495295359583 0.00513136633165381 0 7.93892786113768e-05 -0.000582292619163206 0.00516052866315602 -9.97311506907578e-05 -0.00209312688128078 0.000635408219801791 0 -0.000368453704233801 0.000520578549743592 -0.0233607732849044 0.00098674379357976 0.0179642610547644 0.0012694487936974 -0.00775360341635906 0 2.13444795075976e-05 3.93539688377455e-05 0.00194289686788898 -0.000701201987121777 -0.00303706542633651 -0.000959689265156328 0.00148993776158371 -0.00237779669314617
